goal ,pledged ,backers ,currency ,main_category 
3000,3002,37,1,7
2000,4090,15,1,7
12500,1089,4,1,7
2500,3515,19,1,7
3000,242,8,1,7
2000,50,2,1,7
3000,4600,79,1,7
7500,0,0,1,7
5000,1096,7,1,7
5000,2401,56,1,7
5000,6,2,1,7
2000,446,12,1,7
7000,8544,44,1,7
25000,0,0,1,7
1000,132,4,1,7
500,530,14,1,7
2200,120,3,1,7
1000,0,0,1,7
1000,1454,46,1,7
500,0,0,1,7
1200,1460,19,1,7
15000,2379,22,1,7
16500,150,3,1,7
3125,4125,70,1,7
2500,3001,57,1,7
3500,675,4,1,7
150,295,11,1,7
1000,1035,31,1,7
3000,160,5,1,7
6500,6969,119,1,7
350,1610,53,1,7
2000,177,6,1,7
8200,3516,63,1,7
7750,15,1,1,7
1000,210,3,1,7
500,625,15,1,7
600,631,24,1,7
10000,746,10,1,7
360,840,14,1,7
14000,57620,1756,1,7
8000,9040,225,1,7
400,1280,40,1,7
5999,2829,53,1,7
1400,28,2,1,7
5000,680,8,1,7
1800,0,0,1,7
1000,0,0,1,7
3500,2328,22,1,7
258,2,2,1,7
35000,4100,23,1,7
1500,0,0,1,7
2000,2115,35,1,7
1000,1024,20,1,7
10000,0,0,1,7
500,500,18,1,7
150,2911,100,1,7
5600,2180,29,1,7
6000,57,5,1,7
20000,21816,362,1,7
2500,2825,17,1,7
6615,1236,14,1,7
6600,6906,95,1,7
200,256,12,1,7
2300,4600,108,1,7
3000,10,1,1,7
600,830,30,1,7
1100,1933,58,1,7
50000,50,2,1,7
25,5,3,1,7
5000,121,10,1,7
500,545,10,1,7
5000,8220,102,1,7
100,58,4,1,7
2500,0,0,1,7
100,71,4,1,7
3400,20,1,1,7
4000,7208,100,1,7
2000,188,9,1,7
1000,1134,11,1,7
30000,39111,142,1,7
25000,0,0,1,7
1000,1240,25,1,7
5000,0,0,1,7
5000,5101,58,1,7
100,125,1,1,7
1000,1111,27,1,7
5000,0,0,1,7
500,508,9,1,7
1000,215,3,1,7
3398,4158,45,1,7
880,61,3,1,7
100,250,6,1,7
750,10,1,1,7
250,270,2,1,7
3000,126,3,1,7
8000,25,1,1,7
30000,7130,23,1,7
2500,310,9,1,7
150,533,36,1,7
5000,350,5,1,7
1000,1031,27,1,7
28000,0,0,1,7
1200,1290,26,1,7
2700,40,1,1,7
750,342,11,1,7
250,70,2,1,7
800,3,1,1,7
12,130,15,1,7
5000,1285,30,1,7
5000,1,1,1,7
3000,0,0,1,7
10000,14156,216,1,7
5000,250,10,1,7
600,148,4,1,7
650,0,0,1,7
2000,200,6,1,7
15000,17821,113,1,7
4000,4250,57,1,7
1850,1991,54,1,7
6500,9015,55,1,7
30000,31994,387,1,7
4000,26,2,1,7
1100,2447,69,1,7
1000,0,0,1,7
5000,150,2,1,7
1000,1075,23,1,7
5000,5004,29,1,7
20000,3518,65,1,7
750,0,0,1,7
64,71,6,1,7
5000,5220,77,1,7
2500,3040,36,1,7
16400,75,2,1,7
3800,3883,52,1,7
5000,0,0,1,7
800,1095,28,1,7
10,1193,165,1,7
600,1834,40,1,7
4300,4533,165,1,7
2500,2710,43,1,7
4500,7810,122,1,7
4250,6295,73,1,7
350,125,5,1,7
2000,2095,48,1,7
15000,778,9,1,7
600,55,6,1,7
3500,2577,30,1,7
300,945,8,1,7
500,510,22,1,7
10000,3755,63,1,7
5000,5133,44,1,7
2000,3610,71,1,7
700,0,0,1,7
9850,860,7,1,7
15000,1945,41,1,7
3000,372,11,1,7
52500,52500,194,1,7
5000,25,1,1,7
5500,1059,16,1,7
500,25,1,1,7
1100,1666,23,1,7
2800,4417,84,1,7
1500,1651,31,1,7
6500,6825,96,1,7
250,50,1,1,7
12000,1090,26,1,7
100,120,7,1,7
2000,2000,31,1,7
1500,1916,40,1,7
639,2297,79,1,7
200,48,9,1,7
10000,20,1,1,7
750,1515,27,1,7
4000,4245,14,1,7
100,0,0,1,7
5000,0,0,1,7
2000,2000,29,1,7
1800,451,14,1,7
6500,110,4,1,7
5000,140,4,1,7
4000,10,1,1,7
3000,311,9,1,7
5000,100,1,1,7
320,339,11,1,7
2000,6530,109,1,7
350000,55,1,1,7
8000,8010,192,1,7
5000,5346,41,1,7
600,258,5,1,7
5000,6834,120,1,7
2000,100,3,1,7
50000,12055,31,1,7
5000,0,0,1,7
1000,0,0,1,7
2000,485,9,1,7
3000,3160,31,1,7
2000,3481,61,1,7
8000,235,7,1,7
20000,20276,6,1,7
1000,1152,35,1,7
4000,3423,23,1,7
666,205,6,1,7
200,80,3,1,7
5000,0,0,1,7
35000,535,8,1,7
5000,788,7,1,7
3000,117,6,1,7
11000,25,1,1,7
10000,10055,50,1,7
2000,2571,85,1,7
20000,1212,23,1,7
2000,2240,25,1,7
5000,31,2,1,7
15000,17000,168,1,7
5000,0,0,1,7
1500,236,7,1,7
2000,2175,49,1,7
870,45,2,1,7
400,425,16,1,7
3000,3094,40,1,7
1500,145,8,1,7
2000,0,0,1,7
1700,1754,40,1,7
10000,78,5,1,7
6000,711,8,1,7
1500,1644,78,1,7
5000,0,0,1,7
26375,100,1,1,7
2000,2430,36,1,7
500,0,0,1,7
5000,312,7,1,7
500,152,11,1,7
3000,3016,17,1,7
2500,976,18,1,7
1499,1711,30,1,7
600,5,1,1,7
2000,100,1,1,7
650,675,8,1,7
3600,1876,22,1,7
2000,50,1,1,7
13495,1500,18,1,7
2500,461,9,1,7
3500,3541,26,1,7
10000,10208,125,1,7
1000,134,7,1,7
3200,3390,32,1,7
2000,2050,32,1,7
3500,1411,21,1,7
12500,1416,14,1,7
2300,1170,13,1,7
25000,0,0,1,7
100000,0,0,1,7
750,198,9,1,7
7500,620,4,1,7
12000,12885,40,1,7
600,138,3,1,7
4000,5425,76,1,7
20000,86,5,1,7
3825,3868,40,1,7
1000,0,0,1,7
5000,4,2,1,7
12000,13460,225,1,7
15,6,2,1,7
7000,3525,15,1,7
4000,360,2,1,7
375,513,23,1,7
10000,0,0,1,7
1500,2067,26,1,7
70000,123,5,1,7
1500,0,0,1,7
2500,2796,60,1,7
1800,150,1,1,7
3000,3415,75,1,7
3500,1015,14,1,7
6000,331,17,1,7
35000,56,3,1,7
4000,41,3,1,7
1500,1826,44,1,7
2000,26,3,1,7
2100,55,2,1,7
1350,1525,18,1,7
4400,121,3,1,7
1000,1000,15,1,7
2500,55810,16,1,7
6000,6605,39,1,7
1200,2251,44,1,7
2000,2279,64,1,7
1000,1011,27,1,7
7000,0,0,1,7
4500,1,1,1,7
3000,0,0,1,7
2700,274,8,1,7
500,642,16,1,7
4800,3,1,1,7
1500,1608,40,1,7
20000,20901,201,1,7
100,0,0,1,7
3000,50,2,1,7
45000,483,3,1,7
9000,9455,90,1,7
10000,10540,91,1,7
300,405,16,1,7
2500,0,0,1,7
18000,1445,11,1,7
500,156,5,1,7
30000,4104,74,1,7
8000,629,25,1,7
1,335,6,1,7
200000,6,2,1,7
1200,1225,16,1,7
600,671,13,1,7
550,1131,38,1,7
4000,4120,95,1,7
1000,100,1,1,7
6000,6130,64,1,7
7500,14493,199,1,7
1000,148,6,1,7
8000,8238,84,1,7
5000,5011,40,1,7
250,5,1,1,7
50000,9228,73,1,7
4500,5718,57,1,7
4500,5414,102,1,7
500,110,2,1,7
5000,40,4,1,7
3500,100,4,1,7
550,15,2,1,7
4500,5420,76,1,7
500,81,2,1,7
6000,21,2,1,7
800,145,7,1,7
12000,800,2,1,7
4000,110,4,1,7
10000,900,13,1,7
1500,1870,29,1,7
850,1371,38,1,7
101,0,0,1,7
2500,2550,67,1,7
2500,2846,73,1,7
2500,2629,33,1,7
5100,0,0,1,7
26492,1,1,1,7
500,69,9,1,7
4000,4010,59,1,7
1000,1137,14,1,7
2000,2000,10,1,7
20000,121,3,1,7
1273,0,0,1,7
60,20,4,1,7
1400,1597,26,1,7
10000,1050,16,1,7
1500,1890,24,1,7
8000,0,0,1,7
2300,2671,55,1,7
22000,285,4,1,7
13000,0,0,1,7
10000,105,3,1,7
375,1300,41,1,7
7500,1185,20,1,7
40000,40954,90,1,7
5000,20,1,1,7
6000,6000,123,1,7
3000,4517,61,1,7
1000,0,0,1,7
10000,11512,99,1,7
1500,67,4,1,7
1500,2363,42,1,7
5000,5197,65,1,7
750,778,23,1,7
5350,15,1,1,7
3850,196,13,1,7
5000,5011,40,1,7
9000,0,0,1,7
50,115,5,1,7
525,100,5,1,7
12000,25,1,1,7
800,1,1,1,7
260,351,10,1,7
500,90,5,1,7
2000,561,31,1,7
1000,2177,54,1,7
300,0,0,1,7
50000,11159,152,1,7
30000,0,0,1,7
1500,12,1,1,7
3500,50,1,1,7
2000,357,10,1,7
7500,680,9,1,7
1450,250,6,1,7
100,2,2,1,7
500,70,7,1,7
23598,125,5,1,7
4000,56,2,1,7
650,692,38,1,7
3000,3082,33,1,7
900,2470,52,1,7
500,22,1,1,7
6000,125,3,1,7
6000,0,0,1,7
1000,1077,21,1,7
1500,2062,30,1,7
4000,938,26,1,7
1000,1075,19,1,7
10000,0,0,1,7
1000,40,4,1,7
300,420,7,1,7
4000,225,9,1,7
3000,3000,61,1,7
6000,880,17,1,7
2500,0,0,1,7
250,182,8,1,7
1500,2099,83,1,7
4000,4965,106,1,7
1000,1,1,1,7
500,25,2,1,7
15000,101,2,1,7
10000,10107,144,1,7
8000,8458,97,1,7
10000,0,0,1,7
18000,20330,33,1,7
368540,0,0,1,7
1000,1035,39,1,7
3500,150,2,1,7
10000,10909,86,1,7
2000,2121,51,1,7
600,121,4,1,7
650,748,23,1,7
250,0,0,1,7
6800,791,14,1,7
10000,0,0,1,7
5000,6976,74,1,7
2500,2560,21,1,7
4000,5,1,1,7
6400,150,6,1,7
100,228,9,1,7
500000,1,1,1,7
20000,0,0,1,7
999,1029,27,1,7
2100,3000,35,1,7
100000,8,8,1,7
1000,226,3,1,7
88000,467,6,1,7
12000,13935,407,1,7
1650,1780,29,1,7
27000,28160,223,1,7
3000,0,0,1,7
5000,308,7,1,7
1500,431,19,1,7
5000,0,0,1,7
3500,3510,37,1,7
2700,621,15,1,7
5000,0,0,1,7
75000,0,0,1,7
800,1861,24,1,7
5000,205,4,1,7
600,1034,24,1,7
25000,14696,76,1,7
800,0,0,1,7
1000,360,10,1,7
2000,0,0,1,7
400,645,18,1,7
750,17,3,1,7
1500,290,7,1,7
30000,1775,14,1,7
100000,0,0,1,7
300,405,16,1,7
1250,1320,23,1,7
3000,3160,41,1,7
250,1255,82,1,7
450,40,2,1,7
1000,25,1,1,7
783670,0,0,1,7
10000,1126,15,1,7
5000,5085,51,1,7
1750,15,1,1,7
3500,2210,8,1,7
500,560,22,1,7
150,5,1,1,7
700,710,31,1,7
100000,0,0,1,7
5000,5179,104,1,7
800,0,0,1,7
500,1975,63,1,7
150,160,11,1,7
2000,55,3,1,7
20000,425,13,1,7
500,130,8,1,7
5500,5695,26,1,7
1950,1987,21,1,7
1500,30,1,1,7
250,20,2,1,7
6000,55,2,1,7
3200,3366,32,1,7
3500,595,9,1,7
10,0,0,1,7
1400,125,3,1,7
500,180,6,1,7
500,1072,17,1,7
1001,1201,18,1,7
10000,10395,68,1,7
2000,155,3,1,7
600000,2,2,1,7
3000,5,1,1,7
2000,1,1,1,7
3500,547,18,1,7
250,556,24,1,7
800,880,28,1,7
750,22,1,1,7
25000,55,4,1,7
500,3713,263,1,7
66000,0,0,1,7
200,511,22,1,7
1000,160,3,1,7
1000,1035,18,1,7
1000,288,9,1,7
32000,32523,333,1,7
7,51,3,1,7
5000,20,1,1,7
1500,1705,31,1,7
390,51,4,1,7
800,870,17,1,7
5200,65,1,1,7
1000,1390,24,1,7
3500,450,19,1,7
800,360,6,1,7
1500,2821,47,1,7
2000,25,1,1,7
400,299,24,1,7
3000,1676,19,1,7
400,10,1,1,7
1000,136,5,1,7
1500,1525,15,1,7
20000,0,0,1,7
1800,1821,43,1,7
1500,1709,28,1,7
100,240,8,1,7
1500,1912,27,1,7
20000,23631,168,1,7
650,0,0,1,7
500,752,18,1,7
2500,10,1,1,7
250,638,21,1,7
17000,17466,324,1,7
7800,2096,27,1,7
500,936,16,1,7
25000,782,28,1,7
2100,1820,11,1,7
800,25,2,1,7
5800,8642,146,1,7
5000,5500,30,1,7
17220,0,0,1,7
1714,75,2,1,7
4800,635,6,1,7
2500,2628,30,1,7
10000,111,3,1,7
8000,1406,34,1,7
500,1262,55,1,7
6400,6528,28,1,7
3400,0,0,1,7
2100,511,16,1,7
5000,2229,44,1,7
5000,5380,14,1,7
250,830,13,1,7
2000,2075,33,1,7
20000,0,0,1,7
10000,961,12,1,7
5500,521,14,1,7
10000,10350,44,1,7
10000,20,1,1,7
100,0,0,1,7
125000,0,0,1,7
1400,1985,54,1,7
600,2190,18,1,7
3500,6375,82,1,7
1200,1370,39,1,7
2000,3170,65,1,7
3000,4056,51,1,7
500,5,1,1,7
300,300,13,1,7
12000,0,0,1,7
1300,20,1,1,7
3000,100,2,1,7
1,5,3,1,7
3600,8663,61,1,7
1500,147,6,1,7
5000,6182,149,1,7
500,1115,33,1,7
2500,476,7,1,7
10000,414,8,1,7
10,11,2,1,7
400,0,0,1,7
150000,50,3,1,7
300,380,8,1,7
600,685,41,1,7
2500,0,0,1,7
325000,30,2,1,7
2000,986,37,1,7
40000,5,1,1,7
24000,0,0,1,7
6500,125,2,1,7
365,383,27,1,7
6500,155,5,1,7
15000,1060,19,1,7
15000,15527,118,1,7
650,681,12,1,7
750,5,1,1,7
1500,11350,345,1,7
5000,1675,14,1,7
2500,6910,32,1,7
5000,5063,26,1,7
1500,3530,154,1,7
4000,4190,79,1,7
16000,3510,26,1,7
5000,0,0,1,7
7500,100,1,1,7
3000,3503,41,1,7
50000,0,0,1,7
20000,25,1,1,7
700,2280,33,1,7
3000,4242,57,1,7
3500,1510,13,1,7
500,956,37,1,7
600,0,0,1,7
3700,0,0,1,7
125000,100,1,1,7
25000,110,3,1,7
1000,1498,30,1,7
750,1225,33,1,7
380,75,1,1,7
3500,0,0,1,7
350,605,25,1,7
3500,959,22,1,7
8000,0,0,1,7
600,625,21,1,7
13000,12,2,1,7
900,1000,19,1,7
950,1344,40,1,7
3000,3580,79,1,7
400,400,8,1,7
100000,0,0,1,7
5000,0,0,1,7
5000,6660,48,1,7
10000,101,2,1,7
2500,50,1,1,7
1200,1225,38,1,7
2000,2246,39,1,7
1500,1728,34,1,7
2500,0,0,1,7
1000,95,5,1,7
50,118,6,1,7
2300,6685,213,1,7
3750,100,2,1,7
200000,0,0,1,7
15000,1101,6,1,7
500,1065,69,1,7
2200,0,0,1,7
6000,6087,32,1,7
3000,4268,18,1,7
5000,5310,58,1,7
6500,344,18,1,7
4500,55,2,1,7
3000,3426,47,1,7
3300,0,0,1,7
3000,3001,83,1,7
3500,2070,28,1,7
35000,25,1,1,7
1500,100,1,1,7
200,0,0,1,7
2000,2750,83,1,7
25000,0,0,1,7
1500,40,1,1,7
3500,4370,63,1,7
500,0,0,1,7
200,1761,30,1,7
95000,0,0,1,7
500,205,7,1,7
6000,7072,69,1,7
900,15,1,1,7
1750,8845,146,1,7
5000,11075,318,1,7
10000,15577,405,1,7
2500,3135,20,1,7
1750,1818,33,1,7
85000,17680,93,1,7
2500,55,3,1,7
4877,2376,10,1,7
150,155,7,1,7
1000,1,1,1,7
1500,2301,33,1,7
2000,2610,46,1,7
1600,1735,40,1,7
3000,3568,72,1,7
10000,280,8,1,7
500,559,18,1,7
500,860,24,1,7
9600,4550,23,1,7
3600,0,0,1,7
1500,0,0,1,7
4250,0,0,1,7
500,517,10,1,7
12500,540,10,1,7
2000,2444,21,1,7
9000,10612,125,1,7
2000,2034,62,1,7
315,480,24,1,7
200,0,0,1,7
3000,730,4,1,7
1500,1625,7,1,7
1400,1780,21,1,7
500,1623,64,1,7
530,120,3,1,7
19900,0,0,1,7
12225,12808,152,1,7
3000,0,0,1,7
12500,16177,148,1,7
1500,1635,27,1,7
11710,2192,26,1,7
600,710,25,1,7
500,6,2,1,7
1500,90,3,1,7
1000,1677,41,1,7
777,0,0,1,7
150,150,5,1,7
22500,0,0,1,7
1,0,0,1,7
678,1685,50,1,7
3200,1450,13,1,7
201349,319,9,1,7
4500,75,2,1,7
4000,0,0,1,7
12000,0,0,1,7
2300,0,0,1,7
10000,0,0,1,7
7500,10488,147,1,7
5000,270,12,1,7
7000,301,6,1,7
150,0,0,1,7
1000,5,1,1,7
5000,0,0,1,7
23000,3829,54,1,7
6600,369,11,1,7
20000,20052,221,1,7
1000,400,13,1,7
3000,356,4,1,7
2500,2550,41,1,7
4000,20,2,1,7
45000,340,5,1,7
1000,1293,30,1,7
2000,2026,12,1,7
25000,0,0,1,7
7000,7100,35,1,7
9000,0,0,1,7
10000,22,3,1,7
1000,521,13,1,7
10000,0,0,1,7
7500,2742,81,1,7
750,0,0,1,7
800,118,5,1,7
4600,5670,116,1,7
8500,10487,80,1,7
7000,898,14,1,7
1700,281,8,1,7
15000,2740,40,1,7
20000,1,1,1,7
10000,120,4,1,7
1900,1925,46,1,7
17000,311,4,1,7
1995,2166,24,1,7
2500,2788,72,1,7
5000,0,0,1,7
20000,276,9,1,7
20000,301,4,1,7
1000,516,33,1,7
10000,80,2,1,7
4500,5864,87,1,7
5000,5356,90,1,7
78000,2688,50,1,7
5000,5601,125,1,7
8000,0,0,1,7
250,316,8,1,7
200,274,9,1,7
10000,2804,51,1,7
5000,5150,55,1,7
4500,135,3,1,7
1985,2766,55,1,7
287,417,12,1,7
15000,30,1,1,7
10000,880,15,1,7
1500,10,1,1,7
5000,5200,90,1,7
50,1291,58,1,7
10000,252,15,1,7
850,875,18,1,7
5000,298,9,1,7
8500,2661,38,1,7
20000,3545,28,1,7
4000,0,0,1,7
8000,9689,64,1,7
3000,1690,36,1,7
10000,5423,59,1,7
18000,18758,53,1,7
2000,0,0,1,7
4200,4577,85,1,7
6000,276,6,1,7
500,1160,19,1,7
10500,11,2,1,7
16500,2807,19,1,7
7499,590,3,1,7
318,241,36,1,7
6000,121,6,1,7
2000,2201,69,1,7
200,740,19,1,7
1100,685,15,1,7
1200,2130,30,1,7
1000,250,1,1,7
2700,1,1,1,7
3500,3650,57,1,7
3000,106,4,1,7
1800,2360,42,1,7
400,0,0,1,7
900,126,3,1,7
15000,4633,22,1,7
1000,2043,50,1,7
1500,1726,20,1,7
750,945,20,1,7
1449,0,0,1,7
5000,5370,72,1,7
500,840,18,1,7
750,2583,37,1,7
3500,462,17,1,7
6000,0,0,1,7
6500,130,4,1,7
5000,0,0,1,7
2500,5750,100,1,7
8000,10555,27,1,7
3500,535,2,1,7
3000,20,2,1,7
1000,85,3,1,7
500,707,14,1,7
350,0,0,1,7
2000,186,5,1,7
5000,0,0,1,7
43700,46103,296,1,7
500,9598,144,1,7
2000,2249,58,1,7
2000,75,2,1,7
2500,3046,55,1,7
20000,440,14,1,7
3800,886,8,1,7
2500,70,3,1,7
100,60,2,1,7
100,0,0,1,7
2000,135,6,1,7
2500,2630,48,1,7
4500,298,3,1,7
1500,1550,41,1,7
500,0,0,1,7
2500,6210,48,1,7
6750,215,5,1,7
2000,3233,88,1,7
1200,0,0,1,7
2000,2360,42,1,7
2491,7090,72,1,7
300,400,14,1,7
7500,7515,102,1,7
100000,1,1,1,7
12500,15012,164,1,7
100,195,4,1,7
2500,2663,67,1,7
3500,525,12,1,7
5000,1317,15,1,7
500,675,13,1,7
2000,454,16,1,7
400,952,24,1,7
15000,8671,82,1,7
30000,65,2,1,7
3500,21233,370,1,7
5000,5127,60,1,7
16000,17053,86,1,7
5000,510,8,1,7
500,659,27,1,7
1500,1780,37,1,7
24000,690,13,1,7
500,45,3,1,7
2200,405,15,1,7
22000,375,7,1,7
20000,1735,17,1,7
500,30,2,1,7
2750,0,0,1,7
5,1356,34,1,7
3666,1425,9,1,7
500,530,25,1,7
750,310,6,1,7
4000,265,7,1,7
7000,1,1,1,7
300,2,2,1,7
7500,12231,53,1,7
1500,1534,39,1,7
7500,0,0,1,7
5000,0,0,1,7
3500,3526,31,1,7
1000,1005,4,1,7
500,410,9,1,7
1350,35,2,1,7
10000,410,8,1,7
25000,9655,80,1,7
12500,601,17,1,7
20000,0,0,1,7
5000,0,0,1,7
1000,1475,26,1,7
3000,1,1,1,7
1000,93,8,1,7
3000,325,6,1,7
1000,1430,26,1,7
1500,0,0,1,7
300,0,0,1,7
500,37,2,1,7
5000,5351,88,1,7
48000,2176,32,1,7
1500,550,12,1,7
4000,30,1,1,7
1600,202,9,1,7
3300,3350,34,1,7
1000,1,1,1,7
7000,10,1,1,7
1000,0,0,1,7
500,10,2,1,7
50000,25,5,1,7
5000,1430,13,1,7
6100,7657,109,1,7
6500,1811,25,1,7
5000,5,1,1,7
4000,4251,63,1,7
500,1,1,1,7
1550,1615,20,1,7
400,662,24,1,7
1850,756,22,1,7
2100,10,1,1,7
500,1306,34,1,7
11000,2714,35,1,7
2500,10,1,1,7
27096,8586,100,1,7
1500,0,0,1,7
9999,74,3,1,7
4500,5696,74,1,7
2500,2717,46,1,7
26400,7279,190,1,7
5000,1360,13,1,7
300,0,0,1,7
1100,305,8,1,7
5000,0,0,1,7
200,5,1,1,7
200,895,57,1,7
3500,925,22,1,7
100,5,1,1,7
630,15,2,1,7
2200,80,3,1,7
550000,391,10,1,7
1000,440,5,1,7
3600,106,6,1,7
1300,276,16,1,7
2000,2171,18,1,7
3000,7416,142,1,7
1500,1610,22,1,7
12300,949,26,1,7
400,865,32,1,7
2000,197,6,1,7
1800,2080,51,1,7
5,20,1,1,7
2600,425,6,1,7
1000,25,2,1,7
5,40,7,1,7
2300,2690,53,1,7
50000,0,0,1,7
5000,50,1,1,7
1000,2065,47,1,7
5000,6,2,1,7
300,0,0,1,7
5000,1,1,1,7
2500,0,0,1,7
1099,1156,23,1,7
20000,34337,369,1,7
11000,11001,36,1,7
3500,3575,13,1,7
1500,6,2,1,7
25000,101,2,1,7
3000,391,8,1,7
15000,0,0,1,7
3000,3720,63,1,7
5000,0,0,1,7
2500,2750,43,1,7
1000,0,0,1,7
5000,325,7,1,7
15000,15165,110,1,7
14800,0,0,1,7
10400,100,1,1,7
800,175,5,1,7
3000,0,0,1,7
10000,11838,47,1,7
22000,6305,25,1,7
3000,2,2,1,7
3500,480,6,1,7
250,310,17,1,7
300,42,3,1,7
8000,251,6,1,7
1000,1125,19,1,7
2350,28357,331,1,7
60000,1007,13,1,7
500,1190,25,1,7
1000,200,5,1,7
400,0,0,1,7
25,29,8,1,7
5500,100,1,1,7
1000,0,0,1,7
2500,2729,93,1,7
2000,2275,41,1,7
5000,5356,83,1,7
750,855,31,1,7
1500,2062,31,1,7
3400,143,9,1,7
500,0,0,1,7
6000,3096,68,1,7
350,1082,27,1,7
3000,20,1,1,7
12000,12682,36,1,7
1000,100,2,1,7
38000,245,5,1,7
5000,6,2,1,7
20000,0,0,1,7
2000,932,27,1,7
200,26,3,1,7
10000,31,2,1,7
2500,2501,30,1,7
5600,1992,29,1,7
800,845,21,1,7
1325,1368,25,1,7
500,585,8,1,7
4200,0,0,1,7
5000,2,2,1,7
24000,0,0,1,7
850,1567,36,1,7
2000,2166,21,1,7
1300,2333,36,1,7
1000,1011,15,1,7
400,1,1,1,7
2500,200,5,1,7
500,0,0,1,7
15000,6045,117,1,7
10000,14665,138,1,7
5000,335,2,1,7
4000,4790,65,1,7
1200,4415,37,1,7
2500,0,0,1,7
400000,290,9,1,7
55000,55467,106,1,7
9300,1060,9,1,7
3000,3252,130,1,7
500,210,5,1,7
150,155,3,1,7
800,1236,15,1,7
10000,2,1,1,7
1000,125,1,1,7
8000,1,1,1,7
300,0,0,1,7
1600,1724,32,1,7
6000,180,6,1,7
20000,21172,101,1,7
30000,0,0,1,7
10000,20,1,1,7
4000,1125,10,1,7
35000,518,13,1,7
2000,2447,35,1,7
1000,4134,78,1,7
300,300,7,1,7
6750,110,3,1,7
3500,3625,32,1,7
6000,1538,31,1,7
4850,0,0,1,7
1,66,5,1,7
40000,1135,20,1,7
7000,25,1,1,7
35000,36741,251,1,7
1100,200,1,1,7
3500,0,0,1,7
5000,0,0,1,7
2300,30,2,1,7
35000,3060,15,1,7
20000,2754,9,1,7
2500,4946,23,1,7
20000,1,1,1,7
5000,5050,96,1,7
5000,5050,12,1,7
400,1113,97,1,7
16200,130,2,1,7
50000,25,4,1,7
7777,147,3,1,7
300,480,17,1,7
3000,110,5,1,7
600,718,26,1,7
1000,1140,25,1,7
9800,405,11,1,7
3000,0,0,1,7
15000,14,1,1,7
2000,13,1,1,7
37014,40,2,1,7
1000,119,7,1,7
1000,301,13,1,7
200,712,42,1,7
600,10,1,1,7
219,924,25,1,7
25000,29154,523,1,7
1111,10,1,1,7
3720,4450,63,1,7
400,555,20,1,7
3000,60,4,1,7
1000,11,2,1,7
1000,100,1,1,7
1000,1216,35,1,7
5000,265,9,1,7
5000,791,20,1,7
3000,3040,22,1,7
1500,5,1,1,7
2650,1180,19,1,7
3500,21,3,1,7
750,230,14,1,7
3000,0,0,1,7
750,1654,55,1,7
5000,5100,49,1,7
7800,50,1,1,7
500,0,0,1,7
12000,250,4,1,7
3500,272,8,1,7
5000,692,13,1,7
30000,0,0,1,7
65,0,0,1,7
3000,3389,71,1,7
5000,0,0,1,7
38000,10,1,1,7
5000,50,1,1,7
7000,7407,138,1,7
600,874,49,1,7
10000,10832,45,1,7
1000,1290,39,1,7
60000,12,3,1,7
10000,0,0,1,7
12000,15919,419,1,7
25000,27080,130,1,7
7000,525,6,1,7
15000,15386,59,1,7
12000,30,2,1,7
200,435,11,1,7
250,336,7,1,7
1000,0,0,1,7
500,620,8,1,7
5000,5,1,1,7
150,1,1,1,7
85000,131,5,1,7
3600,3985,64,1,7
2000,2052,42,1,7
6600,110,2,1,7
6985,7210,124,1,7
500,407,12,1,7
2000,0,0,1,7
3000,577,21,1,7
2500,3180,61,1,7
2500,3194,53,1,7
13000,3047,29,1,7
5000,45,3,1,7
20000,802,10,1,7
10000,309,15,1,7
1000,1575,23,1,7
300,358,20,1,7
9800,685,8,1,7
3800,620,12,1,7
2105,2159,34,1,7
500,525,10,1,7
3500,460,7,1,7
5000,5620,101,1,7
15000,845,14,1,7
1500,1685,54,1,7
1000,46,2,1,7
5000,130,2,1,7
3000,1175,26,1,7
2000,2241,39,1,7
1000,4245,31,1,7
4000,150,4,1,7
1600,0,0,1,7
1700,0,0,1,7
1000,1193,35,1,7
2500,0,0,1,7
50000,75,2,1,7
7500,958,15,1,7
7000,7068,96,1,7
48000,771,5,1,7
3339,244,3,1,7
500,1,1,1,7
20000,26266,188,1,7
25000,1450,9,1,7
2200,2399,48,1,7
3000,0,0,1,7
3750,4101,38,1,7
15000,178,6,1,7
300,1,1,1,7
2000,337,7,1,7
400,400,11,1,7
1000,60,2,1,7
200000,0,0,1,7
7500,2490,43,1,7
2000,2000,45,1,7
1500,20452,631,1,7
2000,702,46,1,7
1320,100,5,1,7
650,1149,47,1,7
45000,11,2,1,7
14000,585,4,1,7
550000,1450,5,1,7
1000,0,0,1,7
1500,1620,35,1,7
1000,0,0,1,7
20,0,0,1,7
1000,3426,48,1,7
2500,365,8,1,7
8211,8218,76,1,7
2500,101,2,1,7
12000,13241,214,1,7
10800,11121,78,1,7
200,30,5,1,7
200,609,37,1,7
6420,10079,370,1,7
500,598,18,1,7
3500,3765,57,1,7
2650,0,0,1,7
4000,4000,34,1,7
5500,0,0,1,7
500,51,3,1,7
32000,50,1,1,7
1000,26,2,1,7
20000,20005,36,1,7
685000,458,11,1,7
2500,0,0,1,7
3000,3246,45,1,7
30000,691,8,1,7
1750,38,5,1,7
20000,10,1,1,7
3000,80,2,1,7
8000,8091,38,1,7
1500,2037,28,1,7
360000,0,0,1,7
875,0,0,1,7
800,1665,23,1,7
